site_id,horizon,profile,upper_depth,lower_depth,orientation,sample_area,sample_volume,fine_root_mass_g,fine_root_mass,coarse_root_mass_g,coarse_root_mass,fine_dead_root_mass_g,fine_dead_root_mass,coarse_dead_root_mass_g,coarse_dead_root_mass,method_id,notes,mg_cm_3,cum_mg_cm_3,cum_g,cum_vol,g_m_2,percent_of_total,root_prop,cum_percent_of_total,root_prop_of_total,total_biomass,depth,location,NLCD_class,beta
D07ORNL,2Bt4,1,160,180,long axis parallel,100,2000,0.1361,136.1,0,0,0,0,0,0,SK,,0.06805,7.02445,17.9345,0.01,1.79345,0.96875912,0.009687591,100,1,7.02445,170,Primary,Mixed Forest,0.9522918
D07ORNL,Oi/A,2,0,10,parallel,20.26829916,608.0489748,4.0042,4004.2,6.773,6773,0.2036,203.6,0,0,BDC,,6.585324811,6.585324811,10.9808,0.01,1.09808,61.5820708,0.615820708,61.5820708,0.615820708,10.69357481,5,Primary,Mixed Forest,0.9522918
D07ORNL,E/Bt1,2,10,20,0,100,1000,0.498,498,0.9183,918.3,0.0433,43.3,0,0,SK,,0.498,7.083324811,12.4404,0.01,1.24404,4.657002068,0.046570021,66.23907287,0.662390729,10.69357481,15,Primary,Mixed Forest,0.9522918
D07ORNL,Bt1,2,20,30,0,100,1000,0.4004,400.4,0,0,0.0255,25.5,0,0,SK,,0.4004,7.483724811,12.8663,0.01,1.28663,3.744304474,0.037443045,69.98337735,0.699833773,10.69357481,25,Primary,Mixed Forest,0.9522918
D07ORNL,Bt1,2,30,40,0,100,1000,0.3555,355.5,0,0,0.0533,53.3,0,0,SK,,0.3555,7.839224811,13.2751,0.01,1.32751,3.324426175,0.033244262,73.30780352,0.733078035,10.69357481,35,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt2,2,40,50,0,100,1000,0.2408,240.8,0,0,0.0371,37.1,0,0,SK,,0.2408,8.080024811,13.553,0.01,1.3553,2.251819474,0.022518195,75.55962299,0.75559623,10.69357481,45,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt2,2,50,60,0,100,1000,0.7312,731.2,0,0,0.0359,35.9,0,0,SK,,0.7312,8.811224811,14.3201,0.01,1.43201,6.837750827,0.068377508,82.39737382,0.823973738,10.69357481,55,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt2/2Bt3,2,60,70,0,100,1000,0.3032,303.2,0,0,0.0056,5.6,0,0,SK,,0.3032,9.114424811,14.6289,0.01,1.46289,2.835347444,0.028353474,85.23272126,0.852327213,10.69357481,65,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3,2,70,80,0,100,1000,0.1194,119.4,0,0,0.0145,14.5,0,0,SK,,0.1194,9.233824811,14.7628,0.01,1.47628,1.116558327,0.011165583,86.34927959,0.863492796,10.69357481,75,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3,2,80,90,0,100,1000,0.1711,171.1,0.4808,480.8,0.0086,8.6,0,0,SK,,0.1711,9.404924811,15.4233,0.01,1.54233,1.600026212,0.016000262,87.9493058,0.879493058,10.69357481,85,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3,2,90,100,0,100,1000,0.3641,364.1,1.3438,1343.8,0.0092,9.2,0,0,SK,,0.3641,9.769024811,17.1404,0.01,1.71404,3.404848299,0.034048483,91.3541541,0.913541541,10.69357481,95,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3,2,100,120,long axis parallel,100,2000,0.3649,364.9,0.4183,418.3,0.006,6,0.2055,205.5,SK,,0.18245,9.951474811,18.1351,0.01,1.81351,1.706164713,0.017061647,93.06031882,0.930603188,10.69357481,110,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3,2,120,140,long axis parallel,100,2000,0.6139,613.9,0.6286,628.6,0.0839,83.9,0,0,SK,,0.30695,10.25842481,19.4615,0.01,1.94615,2.87041523,0.028704152,95.93073405,0.95930734,10.69357481,130,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3/2Bt4,2,140,160,long axis parallel,100,2000,0.2495,249.5,0.4814,481.4,0.0133,13.3,0,0,SK,,0.12475,10.38317481,20.2057,0.01,2.02057,1.166588369,0.011665884,97.09732242,0.970973224,10.69357481,150,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt4,2,160,180,long axis parallel,100,2000,0.6208,620.8,0.0878,87.8,0,0,0,0,SK,,0.3104,10.69357481,20.9143,0.01,2.09143,2.902677594,0.029026776,100,1,10.69357481,170,Primary,Mixed Forest,0.9522918
D07ORNL,Oi/A,3,0,10,parallel,20.26829916,608.0489748,2.5452,2545.2,2.5626,2562.6,0.3715,371.5,0,0,BDC,,4.185847038,4.185847038,5.4793,0.01,0.54793,52.51902083,0.525190208,52.51902084,0.525190208,7.970154377,5,Primary,Mixed Forest,0.9522918
D07ORNL,E/Bt1,3,10,20,parallel,20.26829916,608.0489748,0.9196,919.6,1.1754,1175.4,0.028,28,0.0704,70.4,BDC,,1.512378177,5.698225215,7.6727,0.01,0.76727,18.97551924,0.189755192,71.49454007,0.714945401,7.970154377,15,Primary,Mixed Forest,0.9522918
D07ORNL,Bt1,3,20,30,parallel,20.26829916,608.0489748,0.495,495,0.1923,192.3,0.0295,29.5,0,0,BDC,,0.814079162,6.512304377,8.3895,0.01,0.83895,10.21409528,0.102140953,81.70863535,0.817086354,7.970154377,25,Primary,Mixed Forest,0.9522918
D07ORNL,Bt1,3,30,40,0,100,1000,0.4732,473.2,0.5937,593.7,0.0033,3.3,0,0,SK,,0.4732,6.985504377,9.4597,0.01,0.94597,5.937149742,0.059371497,87.64578509,0.876457851,7.970154377,35,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt2,3,40,50,0,100,1000,0.2905,290.5,0,0,0.0236,23.6,0,0,SK,,0.2905,7.276004377,9.7738,0.01,0.97738,3.644847844,0.036448478,91.29063294,0.912906329,7.970154377,45,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt2,3,50,60,0,100,1000,0.0785,78.5,0,0,0,0,0,0,SK,,0.0785,7.354504377,9.8523,0.01,0.98523,0.984924461,0.009849245,92.2755574,0.922755574,7.970154377,55,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt2/2Bt3,3,60,70,0,100,1000,0.0093,9.3,0,0,0,0,0,0,SK,,0.0093,7.363804377,9.8616,0.01,0.98616,0.116685318,0.001166853,92.39224272,0.923922427,7.970154377,65,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3,3,70,80,0,100,1000,0.0844,84.4,0,0,0.0153,15.3,0,0,SK,,0.0844,7.448204377,9.9613,0.01,0.99613,1.05895063,0.010589506,93.45119335,0.934511933,7.970154377,75,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3,3,80,90,0,100,1000,0.0204,20.4,0,0,0.0057,5.7,0,0,SK,,0.0204,7.468604377,9.9874,0.01,0.99874,0.255954892,0.002559549,93.70714824,0.937071482,7.970154377,85,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3,3,90,100,0,100,1000,0.0024,2.4,0,0,0,0,0,0,SK,,0.0024,7.471004377,9.9898,0.01,0.99898,0.03011234,0.000301123,93.73726058,0.937372606,7.970154377,95,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3,3,100,120,long axis parallel,100,2000,0.1791,179.1,0.1329,132.9,0.0112,11.2,0,0,SK,,0.08955,7.560554377,10.313,0.01,1.0313,1.123566693,0.011235667,94.86082727,0.948608273,7.970154377,110,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3,3,120,140,long axis parallel,100,2000,0.3984,398.4,0,0,0.023,23,0,0,SK,,0.1992,7.759754377,10.7344,0.01,1.07344,2.499324236,0.024993242,97.36015151,0.973601515,7.970154377,130,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt3/2Bt4,3,140,160,long axis parallel,100,2000,0.3696,369.6,0,0,0,0,0,0,SK,,0.1848,7.944554377,11.104,0.01,1.1104,2.318650195,0.023186502,99.6788017,0.996788017,7.970154377,150,Primary,Mixed Forest,0.9522918
D07ORNL,2Bt4,3,160,180,long axis parallel,100,2000,0.0512,51.2,0,0,0,0,0,0,SK,,0.0256,7.970154377,11.1552,0.01,1.11552,0.321198295,0.003211983,100,1,7.970154377,170,Primary,Mixed Forest,0.9522918
D08DELA,Litter layer/A1,1,0,10,parallel,20.26829916,648.5855732,0.969,969,0.2967,296.7,0,0,0,0,BDC,,1.49402028,1.49402028,1.2657,0.01,0.12657,26.59630783,0.265963078,26.59630782,0.265963078,5.61739731,5,Primary,Woody Wetlands,0.9712012
D08DELA,A1/A2,1,10,20,parallel,20.26829916,608.0489749,0.3764,376.4,0.6139,613.9,0,0,0,0,BDC,,0.619029084,2.113049364,2.256,0.01,0.2256,11.01985581,0.110198558,37.61616363,0.376161636,5.61739731,15,Primary,Woody Wetlands,0.9712012
D08DELA,A2/Bt1,1,20,30,parallel,20.26829916,628.3172741,0.1327,132.7,0,0,0,0,0,0,BDC,,0.211199032,2.324248396,2.3887,0.01,0.23887,3.759731068,0.037597311,41.3758947,0.413758947,5.61739731,25,Primary,Woody Wetlands,0.9712012
D08DELA,Bt1,1,30,40,parallel,20.26829916,628.3172741,0.0972,97.2,0,0,0,0,0,0,BDC,,0.154698914,2.47894731,2.4859,0.01,0.24859,2.753925093,0.027539251,44.12981979,0.441298198,5.61739731,35,Primary,Woody Wetlands,0.9712012
D08DELA,Bt1,1,40,50,N/A,100,1000,0.3095,309.5,1.7764,1776.4,0,0,0,0,SK,,0.3095,2.78844731,4.5718,0.01,0.45718,5.509669032,0.05509669,49.63948883,0.496394888,5.61739731,45,Primary,Woody Wetlands,0.9712012
D08DELA,Bt1/Bt2,1,50,60,N/A,100,1000,0.0157,15.7,0,0,0,0,0,0,SK,,0.0157,2.80414731,4.5875,0.01,0.45875,0.279488865,0.002794889,49.91897769,0.499189777,5.61739731,55,Primary,Woody Wetlands,0.9712012
D08DELA,Bt2,1,60,70,N/A,100,1000,0.0394,39.4,0,0,0,0,0,0,SK,,0.0394,2.84354731,4.6269,0.01,0.46269,0.701392439,0.007013924,50.62037013,0.506203701,5.61739731,65,Primary,Woody Wetlands,0.9712012
D08DELA,Bt2/Bt3,1,70,80,N/A,100,1000,0.3402,340.2,0,0,0,0,0,0,SK,,0.3402,3.18374731,4.9671,0.01,0.49671,6.056185476,0.060561855,56.67655561,0.566765556,5.61739731,75,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,1,80,90,N/A,100,1000,0.4442,444.2,0,0,0,0,0,0,SK,,0.4442,3.62794731,5.4113,0.01,0.54113,7.907576685,0.079075767,64.58413229,0.645841323,5.61739731,85,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,1,90,100,N/A,90,1000,1.2743,1274.3,0,0,0,0,0,0,SK,,1.2743,4.90224731,6.6856,0.01,0.66856,22.68488287,0.226848829,87.26901516,0.872690152,5.61739731,95,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,1,100,120,long axis parallel,100,2000,0.9834,983.4,0.5504,550.4,0,0,0,0,SK,,0.4917,5.39394731,8.2194,0.01,0.82194,8.753164016,0.08753164,96.02217918,0.960221792,5.61739731,110,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,1,120,140,long axis parallel,100,2000,0.4448,444.8,0,0,0,0,0,0,SK,,0.2224,5.61634731,8.6642,0.01,0.86642,3.959128894,0.039591289,99.98130807,0.999813081,5.61739731,130,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3/Bt4,1,140,160,long axis parallel,100,2000,0.0021,2.1,0,0,0,0,0,0,SK,,0.00105,5.61739731,8.6663,0.01,0.86663,0.01869193,0.000186919,100,1,5.61739731,150,Primary,Woody Wetlands,0.9712012
D08DELA,Bt4,1,160,180,long axis parallel,100,2000,0,0,0,0,0,0,0,0,SK,,0,5.61739731,8.6663,0.01,0.86663,0,0,100,1,5.61739731,170,Primary,Woody Wetlands,0.9712012
D08DELA,Litter layer/A1,2,0,10,parallel,20.26829916,618.1831245,0.9602,960.2,0,0,0,0,0,0,BDC,,1.553261424,1.553261424,0.9602,0.01,0.09602,7.004404355,0.070044044,7.004404356,0.070044044,22.17549623,5,Primary,Woody Wetlands,0.9712012
D08DELA,A1/A2,2,10,20,parallel,20.26829916,202.6829916,1.1935,1193.5,0,0,0,0,0,0,SK,,5.88850594,7.441767364,2.1537,0.01,0.21537,26.55411125,0.265541113,33.55851561,0.335585156,22.17549623,15,Primary,Woody Wetlands,0.9712012
D08DELA,A2/Bt1,2,20,30,parallel,20.26829916,202.6829916,1.0287,1028.7,0,0,0,0,0,0,SK,,5.075413541,12.51718091,3.1824,0.01,0.31824,22.88748575,0.228874858,56.44600137,0.564460014,22.17549623,25,Primary,Woody Wetlands,0.9712012
D08DELA,Bt1,2,30,40,parallel,20.26829916,202.6829916,0.4694,469.4,0,0,0,0,0,0,SK,,2.315931871,14.83311278,3.6518,0.01,0.36518,10.44365297,0.10443653,66.88965434,0.668896543,22.17549623,35,Primary,Woody Wetlands,0.9712012
D08DELA,Bt1,2,40,50,parallel,20.26829916,202.6829916,0.4701,470.1,0,0,0,0,0,0,SK,,2.31938554,17.15249832,4.1219,0.01,0.41219,10.45922723,0.104592272,77.34888157,0.773488816,22.17549623,45,Primary,Woody Wetlands,0.9712012
D08DELA,Bt1/Bt2,2,50,60,parallel,20.26829916,304.0244875,0.691,691,0,0,0,0,0,0,SK,,2.272843236,19.42534155,4.8129,0.01,0.48129,10.24934555,0.102493455,87.59822712,0.875982271,22.17549623,55,Primary,Woody Wetlands,0.9712012
D08DELA,Bt2,2,60,70,parallel,20.26829916,202.6829916,0.396,396,0,0,0,0,0,0,SK,,1.953789989,21.37913154,5.2089,0.01,0.52089,8.810580693,0.088105807,96.40880781,0.964088078,22.17549623,65,Primary,Woody Wetlands,0.9712012
D08DELA,Bt2/Bt3,2,70,80,parallel,20.26829916,202.6829916,0.0723,72.3,0,0,0,0,0,0,SK,,0.356714687,21.73584623,5.2812,0.01,0.52812,1.608598445,0.016085984,98.01740625,0.980174063,22.17549623,75,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,2,80,90,N/A,100,1000,0.2571,257.1,0,0,0,0,0,0,SK,,0.2571,21.99294623,5.5383,0.01,0.55383,1.15938781,0.011593878,99.17679406,0.991767941,22.17549623,85,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,2,90,100,N/A,100,1000,0.024,24,0,0,0,0,0,0,SK,,0.024,22.01694623,5.5623,0.01,0.55623,0.108227567,0.001082276,99.28502163,0.992850216,22.17549623,95,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,2,100,120,long axis parallel,100,2000,0.0471,47.1,0,0,0,0,0,0,SK,lots of cave in during sampling so difficult to get an accurate area or volume,0.02355,22.04049623,5.6094,0.01,0.56094,0.1061983,0.001061983,99.39121993,0.993912199,22.17549623,110,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,2,120,140,long axis parallel,100,2000,0.2654,265.4,0,0,0,0,0,0,SK,,0.1327,22.17319623,5.8748,0.01,0.58748,0.598408255,0.005984083,99.98962818,0.999896282,22.17549623,130,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3/Bt4,2,140,160,long axis parallel,100,2000,0.0046,4.6,0,0,0,0,0,0,SK,,0.0023,22.17549623,5.8794,0.01,0.58794,0.010371808,0.000103718,99.99999999,1,22.17549623,150,Primary,Woody Wetlands,0.9712012
D08DELA,Bt4,2,160,180,long axis parallel,100,2000,0,0,0,0,0,0,0,0,SK,,0,22.17549623,5.8794,0.01,0.58794,0,0,99.99999999,1,22.17549623,170,Primary,Woody Wetlands,0.9712012
D08DELA,Litter layer/A1,3,0,10,parallel,20.26829916,668.8538724,1.1187,1118.7,1.7692,1769.2,0,0,0,0,BDC,,1.672562642,1.672562642,2.8879,0.01,0.28879,14.21551058,0.142155106,14.21551058,0.142155106,11.76575848,5,Primary,Woody Wetlands,0.9712012
D08DELA,A1/A2,3,10,20,N/A,20.26829916,202.6829916,1.0113,1011.3,0,0,0,0,0,0,BDC,,4.989565193,6.662127835,3.8992,0.01,0.38992,42.4075099,0.424075099,56.62302049,0.566230205,11.76575848,15,Primary,Woody Wetlands,0.9712012
D08DELA,A2/Bt1,3,20,30,N/A,20.26829916,202.6829916,0.3014,301.4,3.1804,3180.4,0,0,0,0,BDC,,1.48705127,8.149179105,7.381,0.01,0.7381,12.63880499,0.12638805,69.26182548,0.692618255,11.76575848,25,Primary,Woody Wetlands,0.9712012
D08DELA,Bt1,3,30,40,N/A,20.26829916,202.6829916,0.3865,386.5,0.4785,478.5,0,0,0,0,BDC,,1.906918765,10.05609787,8.246,0.01,0.8246,16.20735942,0.162073594,85.4691849,0.854691849,11.76575848,35,Primary,Woody Wetlands,0.9712012
D08DELA,Bt1,3,40,50,N/A,100,1000,0.7107,710.7,3.4775,3477.5,0,0,0,0,SK,,0.7107,10.76679787,12.4342,0.01,1.24342,6.04040956,0.060404096,91.50959446,0.915095945,11.76575848,45,Primary,Woody Wetlands,0.9712012
D08DELA,Bt1/Bt2,3,50,60,N/A,100,1000,0.1889,188.9,0,0,0,0,0,0,SK,,0.1889,10.95569787,12.6231,0.01,1.26231,1.605506354,0.016055064,93.11510081,0.931151008,11.76575848,55,Primary,Woody Wetlands,0.9712012
D08DELA,Bt2,3,60,70,N/A,100,1200,0.0616,61.6,0.9456,945.6,0,0,0,0,SK,,0.051333333,11.0070312,13.6303,0.01,1.36303,0.436294298,0.004362943,93.55139511,0.935513951,11.76575848,65,Primary,Woody Wetlands,0.9712012
D08DELA,Bt2/Bt3,3,70,80,N/A,110,1100,0.1889,188.9,0,0,0,0,0,0,SK,Long axis perpendicular not parallel to the face,0.171727273,11.17875848,13.8192,0.01,1.38192,1.459551231,0.014595512,95.01094634,0.950109463,11.76575848,75,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,3,80,90,N/A,100,1000,0.062,62,0,0,0,0,0,0,SK,,0.062,11.24075848,13.8812,0.01,1.38812,0.526952853,0.005269529,95.53789919,0.955378992,11.76575848,85,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,3,90,100,N/A,100,1000,0.264,264,0,0,0,0,0,0,SK,,0.264,11.50475848,14.1452,0.01,1.41452,2.243799245,0.022437992,97.78169844,0.977816984,11.76575848,95,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,3,100,120,long axis parallel,100,2000,0.318,318,0,0,0,0,0,0,SK,Lots of cave in lead to extra length and material ,0.159,11.66375848,14.4632,0.01,1.44632,1.351379091,0.013513791,99.13307753,0.991330775,11.76575848,110,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3,3,120,140,long axis parallel,100,2000,0.1321,132.1,0,0,0,0,0,0,SK,,0.06605,11.72980848,14.5953,0.01,1.45953,0.561374773,0.005613748,99.6944523,0.996944523,11.76575848,130,Primary,Woody Wetlands,0.9712012
D08DELA,Bt3/Bt4,3,140,160,long axis parallel,100,2000,0.0719,71.9,0,0,0,0,0,0,SK,,0.03595,11.76575848,14.6672,0.01,1.46672,0.305547662,0.003055477,99.99999997,1,11.76575848,150,Primary,Woody Wetlands,0.9712012
D08DELA,Bt4,3,160,180,long axis parallel,100,2000,0,0,0,0,0,0,0,0,SK,Had to remove two large cobbles from sample area,0,11.76575848,14.6672,0.01,1.46672,0,0,99.99999997,1,11.76575848,170,Primary,Woody Wetlands,0.9712012
D09DCFS,A1_A2,1,0,10,parallel,20.26829916,542.8672105,2.4819,2481.9,0,0,0,0,0,0,BDC,,4.571836265,4.571836265,2.4819,0.01,0.24819,52.61731359,0.526173136,52.61731359,0.526173136,8.688843943,5,Primary,Grassland Herbaceous,0.8955183
D09DCFS,A2_A3,1,10,20,parallel,20.26829916,542.8672105,0.4991,499.1,0,0,0,0,0,0,BDC,,0.919377686,5.491213951,2.981,0.01,0.2981,10.58112785,0.105811279,63.19844144,0.631984414,8.688843943,15,Primary,Grassland Herbaceous,0.8955183
D09DCFS,A3_Bw,1,20,30,parallel,20.26829916,542.8672105,0.3896,389.6,0,0,0,0,0,0,BDC,,0.717670901,6.208884852,3.3706,0.01,0.33706,8.25968225,0.082596822,71.45812369,0.714581237,8.688843943,25,Primary,Grassland Herbaceous,0.8955183
D09DCFS,Bw_Bk1,1,30,40,N_A,100,1000,0.6552,655.2,0,0,0,0,0,0,SK,,0.6552,6.864084852,4.0258,0.01,0.40258,7.540703968,0.07540704,78.99882766,0.789988277,8.688843943,35,Primary,Grassland Herbaceous,0.8955183
D09DCFS,Bk1,1,40,50,N_A,100,1000,0.6248,624.8,0,0,0,0,0,0,SK,,0.6248,7.488884852,4.6506,0.01,0.46506,7.190830036,0.0719083,86.18965769,0.861896577,8.688843943,45,Primary,Grassland Herbaceous,0.8955183
D09DCFS,Bk1_Bk2,1,50,60,N_A,100,1000,0.2835,283.5,0,0,0,0,0,0,SK,,0.2835,7.772384852,4.9341,0.01,0.49341,3.262804602,0.032628046,89.4524623,0.894524623,8.688843943,55,Primary,Grassland Herbaceous,0.8955183
D09DCFS,Bk2,1,60,70,N_A,100,1000,0.4098,409.8,0,0,0,0,0,0,SK,,0.4098,8.182184852,5.3439,0.01,0.53439,4.716392683,0.047163927,94.16885498,0.94168855,8.688843943,65,Primary,Grassland Herbaceous,0.8955183
D09DCFS,Bk2,1,70,80,N_A,100,1000,0.2001,200.1,0,0,0,0,0,0,SK,,0.2001,8.382284852,5.544,0.01,0.5544,2.302953089,0.023029531,96.47180807,0.964718081,8.688843943,75,Primary,Grassland Herbaceous,0.8955183
D09DCFS,Bk2,1,80,90,N_A,100,1000,0.1569,156.9,0,0,0,0,0,0,SK,,0.1569,8.539184852,5.7009,0.01,0.57009,1.805763817,0.018057638,98.27757188,0.982775719,8.688843943,85,Primary,Grassland Herbaceous,0.8955183
D09DCFS,Bk2_BC,1,90,100,N_A,110,1100,0.1286,128.6,0,0,0,0,0,0,SK,,0.116909091,8.656093943,5.8295,0.01,0.58295,1.345508006,0.01345508,99.62307989,0.996230799,8.688843943,95,Primary,Grassland Herbaceous,0.8955183
D09DCFS,BC_C1,1,100,120,long axis parallel ,100,2000,0.0561,56.1,0,0,0,0,0,0,SK,,0.02805,8.684143943,5.8856,0.01,0.58856,0.322827757,0.003228278,99.94590765,0.999459076,8.688843943,110,Primary,Grassland Herbaceous,0.8955183
D09DCFS,C1,1,120,140,long axis parallel ,100,2000,0.0094,9.4,0,0,0,0,0,0,SK,,0.0047,8.688843943,5.895,0.01,0.5895,0.054092351,0.000540924,100,1,8.688843943,130,Primary,Grassland Herbaceous,0.8955183
